,url,tag
2272,http://www.last.fm/music/Juj,instrumental hip-hop
2273,http://www.last.fm/music/Drakula,psychobilly
2274,http://www.last.fm/music/Taylor+Lautner,united states
2275,http://www.last.fm/music/Steve+Von+Till,folk
2276,http://www.last.fm/music/I+Nine,female vocalists
2277,http://www.last.fm/music/Jessica+Harp,country
2278,http://www.last.fm/music/Blue+Tears,hard rock
2279,http://www.last.fm/music/Baton+Rouge,hard rock
2280,http://www.last.fm/music/Catch+the+Rainbow,hard rock
2281,http://www.last.fm/music/Tiesto+pres.+Alone+In+The+Dark,trance
2282,http://www.last.fm/music/J%3A%D0%9C%D0%9E%D0%A0%D0%A1,belarusian
2283,http://www.last.fm/music/Dash+Berlin+Feat+Solid+Sessions,vocal trance
2284,http://www.last.fm/music/Nadia+Ali,trance
2285,http://www.last.fm/music/Cosmic+Gate+feat.+Emma+Hewitt,trance
2286,http://www.last.fm/music/Tiesto+feat.+Charlotte+Martin,trance
2287,http://www.last.fm/music/Lyapis+Trubetskoy,rock
2288,http://www.last.fm/music/Moonbeam+feat.+Avis+Vox,vocal trance
2289,http://www.last.fm/music/Tasadi,progressive trance
2290,http://www.last.fm/music/Sapo+Banjo,ska
2291,http://www.last.fm/music/Ken,german
2292,http://www.last.fm/music/%D0%94%D0%B5%D1%81%D0%B8+%D0%A1%D0%BB%D0%B0%D0%B2%D0%B0,pop-folk
2293,http://www.last.fm/music/%D0%93%D0%B0%D0%BB%D0%B5%D0%BD%D0%B0,pop-folk
2294,http://www.last.fm/music/%D0%9F%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%B0,bulgarian
2295,http://www.last.fm/music/%D0%90%D0%BD%D0%B5%D0%BB%D0%B8%D1%8F,bulgarian
2296,http://www.last.fm/music/%D0%9A%D0%B0%D0%BC%D0%B5%D0%BB%D0%B8%D1%8F,pop-folk
2297,http://www.last.fm/music/Trouble+Over+Tokyo,singer-songwriter
2298,http://www.last.fm/music/The+Templars,oi
2299,http://www.last.fm/music/Big+Boys,hardcore punk
2300,http://www.last.fm/music/Raven,heavy metal
2301,http://www.last.fm/music/Protector,thrash metal
2302,http://www.last.fm/music/Aubrey+O%27Day,pop
2303,http://www.last.fm/music/Demi%2BLovato%252C%2BAlyson%2BStoner%252C%2BAnna%2BMaria%2BPerez%2Bde%2BTagl%25C3%25A9%2B%2526%2BChar%2BLigera,camp rock 2
2304,http://www.last.fm/music/Demi%2BLovato%252C%2BMeaghan%2BMartin%252C%2BJordan%2BFrancis%252C%2BAlyson%2BStoner%252C%2BMatthew%2B%2522Mdot%2522%2BFinley%2B%2526%2BRoshon%2BFegan,soundtrack
2305,http://www.last.fm/music/The+Coverband,rock
2306,http://www.last.fm/music/XIII.+Stolet%C3%AD,gothic rock
2307,http://www.last.fm/music/Dandara,hardcore
2308,http://www.last.fm/music/Discoteque,hardcore
2309,http://www.last.fm/music/Deluxe+Trio,hardcore
2310,http://www.last.fm/music/Malni,rock
2311,http://www.last.fm/music/Michele+Adamson,electronic
2312,http://www.last.fm/music/Solstice,doom metal
2313,http://www.last.fm/music/Hiroshi+Miyagawa,soundtrack
2314,http://www.last.fm/music/G%C3%B6sta+Berlings+Saga,progressive rock
2315,http://www.last.fm/music/Santerna,progressive trance
2316,http://www.last.fm/music/Capcom+Sound+Team,video game music
2317,http://www.last.fm/music/III,video game music
2318,http://www.last.fm/music/Daisuke+Ishiwatari,instrumental
2319,http://www.last.fm/music/Mr.+Lawrence,estonian
2320,http://www.last.fm/music/Halo33,industrial
2321,http://www.last.fm/music/Ike+Yoshihiro,soundtrack
2322,http://www.last.fm/music/Nazar%2B%2526%2BRaf%2BCamora,hip-hop
2323,http://www.last.fm/music/RAF+Camora,rap
2324,http://www.last.fm/music/Maeckes,rap
2325,http://www.last.fm/music/Taichi,deutschrap
2326,http://www.last.fm/music/Shiml,deutschrap
2327,http://www.last.fm/music/Kay+One,deutschrap
2328,http://www.last.fm/music/Tua+und+Vasee,rap
2329,http://www.last.fm/music/Maeckes+und+Plan+B,rap
2330,http://www.last.fm/music/Sonny+Black+und+Frank+White,deutschrap
2331,http://www.last.fm/music/Aggro+Berlin,deutschrap
2332,http://www.last.fm/music/Tesa,post-metal
2333,http://www.last.fm/music/Zesp%C3%B3%C5%82+Reprezentacyjny,poezja śpiewana
2334,http://www.last.fm/music/Shirobon,chiptune
2335,http://www.last.fm/music/hummersqueal,indie
2336,http://www.last.fm/music/Damien+Saez,french
2337,http://www.last.fm/music/Hugh+Coltman,folk
2338,http://www.last.fm/music/Matt+Dusk,jazz
2339,http://www.last.fm/music/Harcsa+Veronika,jazz
2340,http://www.last.fm/music/Cheikh+Sidi+Bemol,rai
2341,http://www.last.fm/music/Josephine+Collective,pop punk
2342,http://www.last.fm/music/Acoustic+Cafe,new age
2343,http://www.last.fm/music/Mario+Galaxy+Orchestra,video game music
2344,http://www.last.fm/music/%E6%9C%89%E6%BE%A4%E5%AD%9D%E7%B4%80,soundtrack
2345,http://www.last.fm/music/Lemon+Room+Project,doujin
2346,http://www.last.fm/music/%E6%B2%B3%E9%87%8E%E4%BC%B8,soundtrack
2347,http://www.last.fm/music/Mr.,pop rock
2348,http://www.last.fm/music/Vanilla+Unity,korean
2349,http://www.last.fm/music/%E9%97%87%E3%81%AE%E6%9C%AB%E8%A3%94,soundtrack
2350,http://www.last.fm/music/%E8%8F%85%E9%87%8E%E7%A5%90%E6%82%9F,soundtrack
2351,http://www.last.fm/music/Wolfchant,pagan metal
2352,http://www.last.fm/music/Helltrain,melodic death metal
2353,http://www.last.fm/music/Missing+Hours,rock
2354,http://www.last.fm/music/T.+Mills,electronic
2355,http://www.last.fm/music/Histeria,oi
2356,http://www.last.fm/music/Beati+Mortui,dark electro
2357,http://www.last.fm/music/Ramona+Rey,electronic
2358,http://www.last.fm/music/Camisa+de+V%C3%AAnus,rock
2359,http://www.last.fm/music/X-Rx,industrial
2360,http://www.last.fm/music/And+None+of+Them+Knew+They+Were+Robots,need to rate
2361,http://www.last.fm/music/Wicked+%282003+Original+Broadway+Cast%29,musical
2362,http://www.last.fm/music/2009+Broadway+Revival+Cast,homework
2363,http://www.last.fm/music/The+Graduate,alternative
2364,http://www.last.fm/music/Jodeci,rnb
2365,http://www.last.fm/music/Mint+Condition,rnb
2366,http://www.last.fm/music/Silk,rnb
2367,http://www.last.fm/music/SWV,rnb
2368,http://www.last.fm/music/Vivian+Green,soul
2369,http://www.last.fm/music/5F-X,rhythmic noise
2370,http://www.last.fm/music/P.A.L.,industrial
2371,http://www.last.fm/music/Endless+Hallway,alternative
2372,http://www.last.fm/music/Children+Collide,australian
2373,http://www.last.fm/music/Sinclair,funk
2374,http://www.last.fm/music/Mugar,celtic
2375,http://www.last.fm/music/Kora+Jazz+Trio,jazz
2376,http://www.last.fm/music/Dj+Nassim,arabic
2377,http://www.last.fm/music/Baaziz,chaabi
2378,http://www.last.fm/music/Cheb+Khaled+feat.+Cheba+Zahouania,rai
2379,http://www.last.fm/music/John+O%27Callaghan+feat.+Audrey+Gallagher,trance
2380,http://www.last.fm/music/Antony+Raijekov,chillout
2381,http://www.last.fm/music/Thierry+%22Titi%22+Robin,thierry titi robin
2382,http://www.last.fm/music/Get+Far,house
2383,http://www.last.fm/music/John+Modena,house
2384,http://www.last.fm/music/Armin+Van+Buuren%2C+DJ+Shah+feat.+Sharon+Den+Adel,trance
2385,http://www.last.fm/music/Djamel,ethnic
2386,http://www.last.fm/music/The+O.C.+Soundtrack,the oc
2387,http://www.last.fm/music/Tyler+Ward,cover
2388,http://www.last.fm/music/U.S.+Christmas,psychedelic rock
2389,http://www.last.fm/music/Vulvectomy,brutal death metal
2390,http://www.last.fm/music/Weedeater,sludge
2391,http://www.last.fm/music/Milking+The+Goatmachine,grindcore
2392,http://www.last.fm/music/Hi-Fi,pop
2393,http://www.last.fm/music/%D0%A0%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B9+%D0%A0%D0%B0%D0%B7%D0%BC%D0%B5%D1%80,russian
2394,http://www.last.fm/music/SHURA,synthpop
2395,http://www.last.fm/music/%D0%91%D0%BE%D1%80%D0%B8%D1%81+%D0%93%D1%80%D0%B5%D0%B1%D0%B5%D0%BD%D1%89%D0%B8%D0%BA%D0%BE%D0%B2,russian rock
2396,http://www.last.fm/music/Redrama,hip-hop
2397,http://www.last.fm/music/The+Fire+Theft,indie
2398,http://www.last.fm/music/Sanguis+et+Cinis,gothic rock
2399,http://www.last.fm/music/Marc+Houle,minimal
2400,http://www.last.fm/music/The+Ghost+Orchid,post-rock
2401,http://www.last.fm/music/Dimlite,electronic
2402,http://www.last.fm/music/Rojo,musica cristiana
2403,http://www.last.fm/music/Brandnew+Sunset,rock
2404,http://www.last.fm/music/%E3%82%B6%E3%83%BB%E3%82%AF%E3%83%AD%E3%83%9E%E3%83%8B%E3%83%A8%E3%83%B3%E3%82%BA,japanese
2405,http://www.last.fm/music/Roddy+Frame,singer-songwriter
2406,http://www.last.fm/music/Palace+Fires,stream requests
2407,http://www.last.fm/music/Jovem+Pan,electronic
2408,http://www.last.fm/music/Jessy,dance
2409,http://www.last.fm/music/Bruno%2B%2526%2BMarrone,sertanejo
2410,http://www.last.fm/music/Slightly+Stoopid,reggae
2411,http://www.last.fm/music/What+Looks+Like+Crazy,pop punk
2412,http://www.last.fm/music/Three+Mile+Pilot,indie rock
2413,http://www.last.fm/music/Pontiak,psychedelic rock
2414,http://www.last.fm/music/Dubba+Jonny,dubstep
2415,http://www.last.fm/music/Juno,hip-hop
2416,http://www.last.fm/music/Jare%2B%2526%2BVilleGalle,rap
2417,http://www.last.fm/music/%E5%87%9B%E3%81%A8%E3%81%97%E3%81%A6%E6%99%82%E9%9B%A8,j-rock
2418,http://www.last.fm/music/Clubroot,dubstep
2419,http://www.last.fm/music/FLOPPY,electronic
2420,http://www.last.fm/music/Access+To+Arasaka,idm
2421,http://www.last.fm/music/Bruno+Coulais,soundtrack
2422,http://www.last.fm/music/ACIDMAN,j-rock
2423,http://www.last.fm/music/J.A.%E3%82%B7%E3%83%BC%E3%82%B6%E3%83%BC,psychedelic rock
2424,http://www.last.fm/music/AEVEMI,synthpop
2425,http://www.last.fm/music/%E3%83%A1%E3%83%88%E3%83%AD%E3%83%8E%E3%83%BC%E3%83%A0,electronic
2426,http://www.last.fm/music/%E6%A0%B8P-MODEL,electronic
2427,http://www.last.fm/music/MarBell,j-rock
2428,http://www.last.fm/music/Nookicky,angura kei
2429,http://www.last.fm/music/Nero%27s+Day+at+Disneyland,breakcore
2430,http://www.last.fm/music/SHILFEE+AND+TULIPCOROBOCKLES,electronic
2431,http://www.last.fm/music/Bola+de+Neve+Church,reggae
2432,http://www.last.fm/music/T%C3%B3+Brandileone,brasil
2433,http://www.last.fm/music/Arnaldo%2BAntunes%252C%2BCarlinhos%2BBrown%2B%2526%2BMarisa%2BMonte,mpb
2434,http://www.last.fm/music/Arctic+Monkeys+vs+The+Killers,arctic monkeys
2435,http://www.last.fm/music/Slave+Republic,synthpop
2436,http://www.last.fm/music/Lesnikov-16,synthpop
2437,http://www.last.fm/music/Parralox,synthpop
2438,http://www.last.fm/music/Percy+Mayfield,blues
2439,http://www.last.fm/music/%D0%9B%D1%83%D1%87,abstract hip-hop
2440,http://www.last.fm/music/Edan,hip-hop
2441,http://www.last.fm/music/Malefique,instrumental hip-hop
2442,http://www.last.fm/music/Sensational,underground hip-hop
2443,http://www.last.fm/music/DonGURALesko,hip-hop
2444,http://www.last.fm/music/40+Glocc,rap
2445,http://www.last.fm/music/Spider+Loc,rap
2446,http://www.last.fm/music/Nipsey+Hussle,rap
2447,http://www.last.fm/music/DonGURALesko%2B%2526%2BMatheo,hip-hop
2448,http://www.last.fm/music/DonGURALesko%2B%2526%2BDj%2BKostek,rap
2449,http://www.last.fm/music/Waldemar+Kasta,hip-hop
2450,http://www.last.fm/music/DJ+Whoo+Kid,all
2451,http://www.last.fm/music/DJ+Messiah%2C+50+Cent+And+Eminem,hip-hop
2452,http://www.last.fm/music/Parabelle,alternative rock
2453,http://www.last.fm/music/November+Blessing,acoustic
2454,http://www.last.fm/music/Bojan+Gorisek,classical
2455,http://www.last.fm/music/Movetown,house
2456,http://www.last.fm/music/Dj+Sandro+Escobar,electronic
2457,http://www.last.fm/music/Radio+Killer,dance
2458,http://www.last.fm/music/Eminem+feat.+Drake%2C+Kanye+West%2C+Lil+Wayne,rap
2459,http://www.last.fm/music/Bad+Banana,lo-fi
2460,http://www.last.fm/music/Art+Sorority+for+Girls,antifolk
2461,http://www.last.fm/music/The+Dopamines,pop punk
2462,http://www.last.fm/music/Field+Mouse,shoegaze
2463,http://www.last.fm/music/Gatto+Marte,avant-prog
2464,http://www.last.fm/music/Kevin+Ayers,progressive rock
2465,http://www.last.fm/music/Ragnar%C3%B6k,progressive rock
2466,http://www.last.fm/music/Rog%C3%A9rio+Duprat,psychedelic
2467,http://www.last.fm/music/Jukka+Tolonen,progressive rock
2468,http://www.last.fm/music/Mamma+Mia%21+Cast,swedish
2469,http://www.last.fm/music/Susan+Sarandon,soundtrack
2470,http://www.last.fm/music/Jonathan+Pryce,soundtrack
2471,http://www.last.fm/music/R%C3%B3tulo,hardcore
2472,http://www.last.fm/music/Radiotape,brazilian
2473,http://www.last.fm/music/The+Bridal+Shop,swedish
2474,http://www.last.fm/music/Isha,rock
2475,http://www.last.fm/music/Sophie+Madeleine,folk
2476,http://www.last.fm/music/Radiola,rock
2477,http://www.last.fm/music/Tiromancino,italian
2478,http://www.last.fm/music/Tyketto,hard rock
2479,http://www.last.fm/music/Alexander+Rudin,classical
2480,http://www.last.fm/music/John+Frusciante+and+Josh+Klinghoffer,experimental
2481,http://www.last.fm/music/The+Lord+Weird+Slough+Feg,heavy metal
2482,http://www.last.fm/music/Master+Margherita,psychill
2483,http://www.last.fm/music/Slackbaba,psychill
2484,http://www.last.fm/music/Flooting+Grooves,psychill
2485,http://www.last.fm/music/The+Peaking+Goddess+Collective,psychill
2486,http://www.last.fm/music/AstroPilot,ambient
2487,http://www.last.fm/music/Don+Peyote,ambient
2488,http://www.last.fm/music/Legowelt+vs.+Orgue+Electronique,electro
2489,http://www.last.fm/music/Bangkok+Impact,electro
2490,http://www.last.fm/music/Dub+Trees,dub
2491,http://www.last.fm/music/Squadra+Blanco,electro
2492,http://www.last.fm/music/Polarius,electro
2493,http://www.last.fm/music/International+Observer,dub
2494,http://www.last.fm/music/Taruna,ambient
2495,http://www.last.fm/music/Seahorse+Transform,psychill
2496,http://www.last.fm/music/Kryptic+Minds,dubstep
2497,http://www.last.fm/music/NiT+GriT,dubstep
2498,http://www.last.fm/music/Count+Dee%27s+Hit+Explosion,all
2499,http://www.last.fm/music/Vale,black metal
2500,http://www.last.fm/music/Peatbog+Faeries,folk
2501,http://www.last.fm/music/Informant,house
2502,http://www.last.fm/music/J%C3%A9r%C3%A9my+Amelin,pop
2503,http://www.last.fm/music/Danny+Fernandes,rnb
2504,http://www.last.fm/music/5ivesta+Family,russian
2505,http://www.last.fm/music/Ponto+Nulo+No+C%C3%A9u,metalcore
2506,http://www.last.fm/music/Alberto+Iglesias,soundtrack
2507,http://www.last.fm/music/Farhad,persian
2508,http://www.last.fm/music/Kiosk,rock
2509,http://www.last.fm/music/Krallice,black metal
2510,http://www.last.fm/music/Heaven+In+Her+Arms,screamo
2511,http://www.last.fm/music/Woe,black metal
2512,http://www.last.fm/music/Girlfriends,math rock
2513,http://www.last.fm/music/Tall+Ships,math rock
2514,http://www.last.fm/music/Kowloon+Walled+City,sludge
2515,http://www.last.fm/music/biggerstronger,atmospheric
2516,http://www.last.fm/music/B.o.B%2Bfeat.%2BEminem%2B%2526%2BHayley%2BWilliams,rap
2517,http://www.last.fm/music/Christopher+Parkening,classical guitar
2518,http://www.last.fm/music/Sharon+Isbin,classical guitar
2519,http://www.last.fm/music/S%25C3%25A9rgio%2B%2526%2BOdair%2BAssad,guitar
2520,http://www.last.fm/music/Eduardo+Fern%C3%A1ndez,classical guitar
2521,http://www.last.fm/music/David+Russell,classical guitar
2522,http://www.last.fm/music/Carlos+Montoya,flamenco
2523,http://www.last.fm/music/Los+Angeles+Guitar+Quartet,classical guitar
2524,http://www.last.fm/music/Eliot+Fisk,classical guitar
2525,http://www.last.fm/music/Andrew+Hill,jazz
2526,http://www.last.fm/music/Lost+Sounds,garage punk
2527,http://www.last.fm/music/B1A4,k-pop
2528,http://www.last.fm/music/%EB%AF%BC%ED%98%B8,k-pop
2529,http://www.last.fm/music/Cinta+Laura,pop
2530,http://www.last.fm/music/%EC%97%A0%EB%B8%94%EB%9E%99%28MBLAQ%29,mblaq
2531,http://www.last.fm/music/Beast,k-pop
2532,http://www.last.fm/music/%EB%AF%B8%EC%8A%A4%EC%97%90%EC%9D%B4%28miss+A%29,miss a
2533,http://www.last.fm/music/%EC%95%A0%ED%94%84%ED%84%B0+%EC%8A%A4%EC%BF%A8%28After+School%29,after school
2534,http://www.last.fm/music/%E5%AE%89%E8%89%AF%E5%9F%8E%E7%B4%85,j-pop
2535,http://www.last.fm/music/%C3%81kos,hungarian
2536,http://www.last.fm/music/nosnow%252Fnoalps,maltese
2537,http://www.last.fm/music/Sore+Eros,lo-fi
2538,http://www.last.fm/music/Sodaphon,pop
2539,http://www.last.fm/music/Ortega+Cartel,rap
2540,http://www.last.fm/music/Ma%C5%82pa,rap
2541,http://www.last.fm/music/The+Jonesz,hip-hop
2542,http://www.last.fm/music/Theophilus+London,hip-hop
2543,http://www.last.fm/music/El%2BDa%2BSensei%2B%2526%2BReturners,hip-hop
2544,http://www.last.fm/music/Illa+J,hip-hop
2545,http://www.last.fm/music/Nana+Caymmi,mpb
2546,http://www.last.fm/music/Mart%27n%C3%A1lia,samba
2547,http://www.last.fm/music/Brutality+Will+Prevail,hardcore
2548,http://www.last.fm/music/Nhor,ambient
2549,http://www.last.fm/music/Circle+of+Ouroborus,black metal
2550,http://www.last.fm/music/Moshav,israeli
2551,http://www.last.fm/music/Alicia+Svigals,klezmer
2552,http://www.last.fm/music/African+Children%27s+Choir,african
2553,http://www.last.fm/music/Amina+Alaoui,morocco
2554,http://www.last.fm/music/David+D%27Or,israeli
2555,http://www.last.fm/music/Mosh+Ben+Ari,reggae
2556,http://www.last.fm/music/Be%27lakor,melodic death metal
2557,http://www.last.fm/music/Duskfall,melodic death metal
2558,http://www.last.fm/music/The+Saviorz,progressive metal
2559,http://www.last.fm/music/Anthony+Stewart+Head,soundtrack
2560,http://www.last.fm/music/Hector,finnish
2561,http://www.last.fm/music/Sharam+feat.+Daniel+Bedingfield,house
2562,http://www.last.fm/music/ANNA+inspi+NANA,anime
2563,http://www.last.fm/music/T9,rap
2564,http://www.last.fm/music/JAMOSA,j-pop
2565,http://www.last.fm/music/Prima+Donna,glam punk
2566,http://www.last.fm/music/%E7%BE%BD%E6%AF%9B%E7%94%B0%E4%B8%88%E5%8F%B2,soundtrack
2567,http://www.last.fm/music/CitizensFOB+Mixtape,fueled by ramen
2568,http://www.last.fm/music/Tomoki+Hasegawa,japanese
2569,http://www.last.fm/music/Dead+Heart+Bloom,indie
2570,http://www.last.fm/music/Schizma,hardcore
2571,http://www.last.fm/music/1125,hardcore
2572,http://www.last.fm/music/Ringworm,hardcore
2573,http://www.last.fm/music/Hard+Work,hardcore
2574,http://www.last.fm/music/Blacklisted,hardcore
2575,http://www.last.fm/music/No+Turning+Back,hardcore
2576,http://www.last.fm/music/mas4,mash-up
2577,http://www.last.fm/music/toddle,shoegaze
2578,http://www.last.fm/music/wheelsoffliberty.com,emo
2579,http://www.last.fm/music/Niki+Haris,jazz
2580,http://www.last.fm/music/Mike+Van+Portfleet,dark ambient
2581,http://www.last.fm/music/Spooncurve,ambient
2582,http://www.last.fm/music/Keshco,freak folk
2583,http://www.last.fm/music/%E9%BB%84%E4%B9%89%E8%BE%BE,chinese
2584,http://www.last.fm/music/Findlay+Brown,folk
2585,http://www.last.fm/music/RPA%2B%2526%2BThe%2BUnited%2BNations%2Bof%2BSound,britpop
2586,http://www.last.fm/music/the+gala,chinese
2587,http://www.last.fm/music/Cerys+Matthews,welsh
2588,http://www.last.fm/music/R.L.+Burnside,blues
2589,http://www.last.fm/music/Corey+Stevens,blues
2590,http://www.last.fm/music/Bryan+Lee,blues rock
2591,http://www.last.fm/music/Ric+Ocasek,new wave
2592,http://www.last.fm/music/Billy+Currie,electronic
2593,http://www.last.fm/music/Black+Dada,electronic
2594,http://www.last.fm/music/Hugh+Jackman,musical
2595,http://www.last.fm/music/Chris+Pine,actor
2596,http://www.last.fm/music/Dan+Le+Sac+vs+Scroobius+Pip,hip-hop
2597,http://www.last.fm/music/Taylor%2BSwift%2B%2526%2BDef%2BLeppard,country
2598,http://www.last.fm/music/The+Frogs,psychobilly
2599,http://www.last.fm/music/Smegma,noise
2600,http://www.last.fm/music/The+Hood+Internet,mashup
2601,http://www.last.fm/music/Doug+Benson,comedy
2602,http://www.last.fm/music/Smoking+Popes,pop punk
2603,http://www.last.fm/music/Weekend+Nachos,powerviolence
2604,http://www.last.fm/music/Clouds,doom metal
2605,http://www.last.fm/music/David+Cross,comedy
2606,http://www.last.fm/music/Khann,grindcore
2607,http://www.last.fm/music/Beno%C3%AEt+Pioulard,ambient
2608,http://www.last.fm/music/Growing,drone
2609,http://www.last.fm/music/White+Rainbow,ambient
2610,http://www.last.fm/music/The+Sight+Below,ambient
2611,http://www.last.fm/music/Thalles,gospel
2612,http://www.last.fm/music/Narnia,power metal
2613,http://www.last.fm/music/Cloud.,instrumental hip-hop
2614,http://www.last.fm/music/Pante%C3%B3n+Rococ%C3%B3,ska
2615,http://www.last.fm/music/Big+Walter+Horton,blues
2616,http://www.last.fm/music/Mike+Watt,alternative rock
2617,http://www.last.fm/music/fIREHOSE,post-punk
2618,http://www.last.fm/music/Frank+Black+and+the+Catholics,rock
2619,http://www.last.fm/music/Laskoviy+May,cult
2620,http://www.last.fm/music/Bulimia,riot grrrl
2621,http://www.last.fm/music/G%C3%BCl%C5%9Fen,turkish
2622,http://www.last.fm/music/Bed%C3%BCk,electronic
2623,http://www.last.fm/music/Mustafa+Ceceli,turkish
2624,http://www.last.fm/music/Bora+Uzer,electronic
2625,http://www.last.fm/music/G%C3%B6ksel,turkish
2626,http://www.last.fm/music/Karin+Str%C3%B6m,swedish
2627,http://www.last.fm/music/Tuna+Tabu,alternative
2628,http://www.last.fm/music/Olho+Seco,hardcore punk
2629,http://www.last.fm/music/Flema,punk rock
2630,http://www.last.fm/music/Villanos,rock alternativo
2631,http://www.last.fm/music/Lache,sublime
2632,http://www.last.fm/music/Britney%2C+Christina%2C+Madonna,pop
2633,http://www.last.fm/music/Chit%25C3%25A3ozinho%2B%2526%2BXoror%25C3%25B3%2Be%2BFresno,rock
2634,http://www.last.fm/music/Juanes+feat.Black+Eyed+Peas,pop
2635,http://www.last.fm/music/Sean+Paul+ft.+Rihanna,pop
2636,http://www.last.fm/music/Left+Alone,punk rock
2637,http://www.last.fm/music/Valentin,acoustic
2638,http://www.last.fm/music/Diana+Anaid,pop
2639,http://www.last.fm/music/Montgomery+Bruce,christmas
2640,http://www.last.fm/music/Ike+Quebec,jazz
2641,http://www.last.fm/music/Kadim+al+Sahir,arabic
2642,http://www.last.fm/music/Fadl+Shaker,arabic
2643,http://www.last.fm/music/Bud+Shank,jazz
2644,http://www.last.fm/music/Daniel+Tosh,comedy
2645,http://www.last.fm/music/Wilson+Paim,gaucha
2646,http://www.last.fm/music/Century,metalcore
2647,http://www.last.fm/music/Roxus,aor
2648,http://www.last.fm/music/Rock+Candy,glam metal
2649,http://www.last.fm/music/Livin%27+Blues,blues rock
2650,http://www.last.fm/music/Trixter,hard rock
2651,http://www.last.fm/music/Gasoline+queen,hard rock
2652,http://www.last.fm/music/Grupo+Rodeio,brazil
2653,http://www.last.fm/music/Wolfsbane,heavy metal
2654,http://www.last.fm/music/Drist,hard rock
2655,http://www.last.fm/music/X-Wife,portuguese
2656,http://www.last.fm/music/Henrique+e+Diego,sertanejo
2657,http://www.last.fm/music/BEAT%21BEAT%21BEAT%21,indie
2658,http://www.last.fm/music/%E3%83%AA%E3%82%A2%E3%83%BB%E3%83%87%E3%82%A3%E3%82%BE%E3%83%B3,j-pop
2659,http://www.last.fm/music/%E3%83%88%E3%82%AF%E3%83%9E%E3%83%AB%E3%82%B7%E3%83%A5%E3%83%BC%E3%82%B4,japanese
2660,http://www.last.fm/music/Ella%2BFitzgerald%2B%2526%2BLouis%2BArmstrong,jazz
2661,http://www.last.fm/music/%E6%B5%9C%E5%8F%A3%E5%8F%B2%E9%83%8E,soundtrack
2662,http://www.last.fm/music/Niccol%C3%B2+Paganini,classical
2663,http://www.last.fm/music/Royal+Stockholm+Philharmonic+Orchestra,classical
2664,http://www.last.fm/music/The+Rescues,indie
2665,http://www.last.fm/music/Look+Mexico,math rock
2666,http://www.last.fm/music/The+Paper+and+The+Plane,emo
2667,http://www.last.fm/music/Penfold,emo
2668,http://www.last.fm/music/Charlene+Kaye,indie
2669,http://www.last.fm/music/Michael+Fordinal,singer-songwriter
2670,http://www.last.fm/music/Will+Hoge,singer-songwriter
2671,http://www.last.fm/music/John%2BMayer%2B%2526%2BTaylor%2BSwift,singer-songwriter
2672,http://www.last.fm/music/The+Pink+rays,funk
2673,http://www.last.fm/music/The+Social,post-punk
2674,http://www.last.fm/music/Scarlets,post punk
2675,http://www.last.fm/music/The+Dodoz,indie
2676,http://www.last.fm/music/Charlie+Brown+J%C3%BAnior,charlie brown jr
2677,http://www.last.fm/music/Lisa+Lampanelli,comedy
2678,http://www.last.fm/music/Turbulence,reggae
2679,http://www.last.fm/music/Lutan+Fyah,reggae
2680,http://www.last.fm/music/Junior+Kelly,reggae
2681,http://www.last.fm/music/Jah+Mason,reggae
2682,http://www.last.fm/music/Chuck+Fender,reggae
2683,http://www.last.fm/music/Chezidek,reggae
2684,http://www.last.fm/music/Fantan+Mojah,reggae
2685,http://www.last.fm/music/Jah+Cure,reggae
2686,http://www.last.fm/music/Gyptian,reggae
2687,http://www.last.fm/music/Ras+Shiloh,reggae
2688,http://www.last.fm/music/Warrior+King,reggae
2689,http://www.last.fm/music/Burro+Banton,dancehall
2690,http://www.last.fm/music/Wayne+Marshall,reggae
2691,http://www.last.fm/music/Pressure,reggae
2692,http://www.last.fm/music/Natty+King,reggae
2693,http://www.last.fm/music/Norris+Man,reggae
2694,http://www.last.fm/music/Queen+Ifrica,reggae
2695,http://www.last.fm/music/Jah+Mali,reggae
2696,http://www.last.fm/music/Mavado,dancehall
2697,http://www.last.fm/music/General+Degree,reggae
2698,http://www.last.fm/music/Beres+Hammond,reggae
2699,http://www.last.fm/music/Cocoa+Tea,reggae
2700,http://www.last.fm/music/Spragga+Benz,reggae
2701,http://www.last.fm/music/Vybz+Kartel,dancehall
2702,http://www.last.fm/music/Daville,reggae
2703,http://www.last.fm/music/I+Wayne,reggae
2704,http://www.last.fm/music/Munga,dancehall
2705,http://www.last.fm/music/Junior+Reid,reggae
2706,http://www.last.fm/music/Mad+Cobra,dancehall
2707,http://www.last.fm/music/Bling+Dawg,dancehall
2708,http://www.last.fm/music/Busy+Signal,dancehall
2709,http://www.last.fm/music/Pau+Hana,jawaiian
2710,http://www.last.fm/music/Bugle,dancehall
2711,http://www.last.fm/music/The+Action+Design,indie
2712,http://www.last.fm/music/Misty+Edwards,worship
2713,http://www.last.fm/music/MiChi,j-pop
2714,http://www.last.fm/music/RYTHEM,japanese
2715,http://www.last.fm/music/Krynitza,folk
2716,http://www.last.fm/music/Playing+For+Change,world
2717,http://www.last.fm/music/Bono%2B%2526%2BThe%2BMdh%2BBand,rock
2718,http://www.last.fm/music/Jason+Reeves,acoustic
